mapa\referencja,1,2,3,4,5,6,7
1,222,27,7,0,1,0,0
2,0,8,0,0,4,0,0
3,0,0,42,0,1,0,0
4,3,3,0,77,3,2,36
5,5,42,44,0,72,6,0
6,0,1,0,0,0,80,0
7,94,14,3,2,2,1,45
