mapa\referencja,1,2,3,4,5,6,7
1,223,12,7,0,28,8,0
2,0,58,1,0,17,0,0
3,2,0,65,0,1,0,0
4,1,1,0,77,1,2,34
5,0,8,21,0,35,0,0
6,0,1,0,0,0,78,0
7,98,15,2,2,1,1,47
