mapa\referencja,1,2,3,4,5,6,7
1,251,16,9,0,26,3,0
2,0,52,1,0,5,0,0
3,2,0,71,0,2,0,0
4,1,1,0,77,2,2,34
5,1,14,14,0,48,0,0
6,0,1,0,0,0,83,0
7,69,11,1,2,0,1,47
