mapa\referencja,1,2,3,4,5,6,7
1,247,13,9,0,21,3,0
2,0,51,1,0,6,0,0
3,1,0,72,0,2,0,0
4,1,1,0,77,1,2,33
5,1,16,13,0,53,0,0
6,0,1,0,0,0,83,0
7,74,13,1,2,0,1,48
