mapa\referencja,1,2,3,4,5,6,7
1,250,14,10,0,22,3,0
2,0,50,1,0,6,0,0
3,1,0,74,0,1,0,0
4,1,1,0,77,1,2,34
5,0,16,10,0,53,0,0
6,0,1,0,0,0,83,0
7,72,13,1,2,0,1,47
