mapa\referencja,1,2,3,4,5,6,7
1,237,1,10,0,4,1,0
2,3,66,3,0,42,0,0
3,1,0,75,0,2,0,0
4,1,1,0,77,1,2,31
5,0,5,8,0,26,0,0
6,0,1,0,0,0,80,0
7,82,21,0,2,8,6,50
