mapa\referencja,1,2,3,4,5,6,7
1,244,12,9,0,22,3,0
2,0,52,1,0,6,0,0
3,1,0,74,0,2,0,0
4,1,1,0,77,1,2,33
5,1,16,11,0,52,0,0
6,0,1,0,0,0,83,0
7,77,13,1,2,0,1,48
