mapa\referencja,1,2,3,4,5,6,7
1,266,16,10,0,26,3,0
2,0,47,1,0,8,0,0
3,1,0,67,0,1,0,0
4,1,1,0,77,1,2,33
5,1,16,18,0,47,0,0
6,0,1,0,0,0,83,0
7,55,14,0,2,0,1,48
