Run_ID,Wariant,Stan,Raster,Zakres,Algorytm,Najlepsza_konfiguracja,DA_bazowa_%,DA_najlepsza_%,Delta_DA_pp,b,c,test,p,p_Holm_lokalny,Istotne_005_lokalnie,Zmiany_komorek
1456_poprawny_L2A_class,1456,poprawny,L2A,class,random forest,PCA Reconstruction,87.6165,87.8828,+0.2663,0,2,dwumianowy,0.5,0.5,nie,
