mapa\referencja,1,2,4,5,6,7
1,4,0,0,0,0,0
2,11,59,0,5,0,1
4,1,2,78,0,0,32
5,153,32,1,73,1,0
6,0,1,0,5,88,0
7,155,1,0,0,0,48
