mapa\referencja,1,2,4,5,6,7
1,29,1,0,0,0,0
2,65,76,0,27,0,0
4,0,1,77,0,0,31
5,177,13,0,50,0,0
6,0,1,0,6,88,0
7,53,3,2,0,1,50
