mapa\referencja,1,2,4,5,6,7
1,24,1,0,1,1,0
2,240,82,1,39,2,2
4,0,1,77,1,0,25
5,18,10,0,42,1,0
6,0,1,0,0,85,0
7,42,0,1,0,0,54
