mapa\referencja,1,2,4,5,6,7
1,19,0,0,0,0,0
2,30,55,0,9,0,0
4,1,1,77,1,0,23
5,188,37,1,71,4,2
6,0,1,0,0,85,0
7,86,1,1,2,0,56
