mapa\referencja,1,2,4,5,6,7
1,3,0,0,0,0,0
2,7,59,0,6,0,0
4,0,1,76,0,0,24
5,134,31,2,61,1,2
6,3,2,0,16,88,0
7,177,2,1,0,0,55
