mapa\referencja,1,2,4,5,6,7
1,5,0,0,0,0,0
2,0,36,0,2,0,0
4,0,0,76,0,0,28
5,238,53,0,67,1,1
6,0,2,1,14,88,0
7,81,4,2,0,0,52
