mapa\referencja,1,2,4,5,6,7
1,17,1,0,0,1,0
2,26,78,0,19,0,1
4,1,1,77,1,0,24
5,236,14,0,63,3,1
6,0,1,0,0,85,0
7,44,0,2,0,0,55
