mapa\referencja,1,2,3,4,5,6,7
1,218,1,4,0,1,0,1
2,87,78,11,0,49,1,0
3,0,0,32,0,0,0,0
4,3,9,0,79,6,1,26
5,0,5,49,0,26,0,0
6,0,1,0,0,1,87,0
7,16,1,0,0,0,0,54
