mapa\referencja,1,2,3,4,5,6,7
1,165,0,2,0,0,0,0
2,41,77,4,0,58,3,0
3,4,0,67,0,1,0,0
4,1,1,0,75,0,0,21
5,2,5,18,0,24,0,0
6,0,1,0,0,0,85,0
7,111,11,5,4,0,1,60
