mapa\referencja,1,2,3,4,5,6,7
1,158,2,1,0,13,7,0
2,35,68,3,0,20,0,0
3,2,0,56,0,0,0,0
4,1,1,0,77,1,0,22
5,2,13,32,0,48,1,0
6,0,0,0,0,0,80,0
7,126,11,4,2,1,1,59
