mapa\referencja,1,2,3,4,5,6,7
1,53,1,1,0,15,3,0
2,70,66,2,0,18,0,0
3,1,0,69,0,1,0,0
4,1,1,0,76,1,0,23
5,96,15,22,0,48,0,0
6,0,1,1,0,0,85,0
7,103,11,1,3,0,1,58
