mapa\referencja,1,2,3,4,5,6,7
1,46,1,1,0,16,3,0
2,48,67,2,0,16,0,0
3,1,0,66,0,1,0,0
4,1,1,0,77,1,0,23
5,117,15,24,0,49,0,0
6,0,1,1,0,0,85,0
7,111,10,2,2,0,1,58
