mapa\referencja,1,2,3,4,5,6,7
1,42,1,1,0,14,3,0
2,53,68,2,0,16,0,0
3,3,0,68,0,1,0,0
4,1,1,0,77,2,0,23
5,118,15,23,0,50,0,0
6,0,1,1,0,0,85,0
7,107,9,1,2,0,1,58
