mapa\referencja,1,2,3,4,5,6,7
1,52,1,1,0,15,3,0
2,61,68,2,0,19,0,0
3,3,0,65,0,1,0,0
4,1,1,0,77,1,0,24
5,105,15,26,0,47,0,0
6,0,1,1,0,0,85,0
7,102,9,1,2,0,1,57
