Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,DA_%,Kappa,Makro_PA_%,Makro_UA_%,Makro_F1_%,Niesklasyfikowane,Usuniete_px,Czas_s,Blad
13456_zbledami_L2A_class,13456,zbledami,L2A,class,1,IQR,random forest,91.1452,0.8731,90.2725,89.6287,89.7840,0,717,44.5,
13456_zbledami_L2A_class,13456,zbledami,L2A,class,2,MAD,random forest,90.5549,0.8652,90.2293,88.8958,89.3015,0,587,45.1,
13456_zbledami_L2A_class,13456,zbledami,L2A,class,3,PCA Mahalanobis,random forest,89.6104,0.8500,88.2072,88.5430,88.1031,0,1855,42.6,
13456_zbledami_L2A_class,13456,zbledami,L2A,class,4,Poziom bazowy,random forest,89.3743,0.8505,90.4617,85.6938,87.4021,0,0,51.0,
13456_zbledami_L2A_class,13456,zbledami,L2A,class,5,Band Z-score,random forest,89.2562,0.8483,90.4902,86.5839,87.8522,0,193,46.1,
13456_zbledami_L2A_class,13456,zbledami,L2A,class,6,Mahalanobis,random forest,89.2562,0.8482,90.0271,86.5592,87.4601,0,546,46.2,
13456_zbledami_L2A_class,13456,zbledami,L2A,class,7,HotellingT2,random forest,88.7839,0.8411,89.3558,86.4101,86.9761,0,666,46.1,
13456_zbledami_L2A_class,13456,zbledami,L2A,class,8,SAM,random forest,88.5478,0.8362,89.3931,87.5216,87.7313,0,1167,46.6,
13456_zbledami_L2A_class,13456,zbledami,L2A,class,9,PCA Reconstruction,random forest,88.4298,0.8368,89.3336,85.7196,86.6414,0,1167,47.1,
13456_zbledami_L2A_class,13456,zbledami,L2A,class,10,GMM,random forest,88.3117,0.8350,89.3036,85.8275,86.5229,0,1167,44.1,
13456_zbledami_L2A_class,13456,zbledami,L2A,class,11,EllipticEnvelope,random forest,88.3117,0.8312,88.7593,88.5331,88.0278,0,1167,42.0,
13456_zbledami_L2A_class,13456,zbledami,L2A,class,12,LOF,random forest,87.8394,0.8282,88.9814,85.3128,86.0036,0,1167,47.1,
13456_zbledami_L2A_class,13456,zbledami,L2A,class,13,IsolationForest,random forest,87.8394,0.8273,89.3278,86.4932,87.3779,0,1167,43.0,
13456_zbledami_L2A_class,13456,zbledami,L2A,class,14,Erosion,random forest,87.8394,0.8256,89.0215,87.0252,87.2292,0,2022,45.5,
13456_zbledami_L2A_class,13456,zbledami,L2A,class,15,OneClassSVM,random forest,87.1311,0.8176,88.2309,84.9269,85.6581,0,1166,43.6,
13456_zbledami_L2A_class,13456,zbledami,L2A,class,16,kNN,random forest,86.8949,0.8134,87.2417,85.0099,85.1215,0,1167,42.5,
13456_zbledami_L2A_class,13456,zbledami,L2A,class,17,Robust Mahalanobis,random forest,82.6446,0.7478,83.2784,82.9052,82.0804,0,2379,39.8,
13456_zbledami_L2A_class,13456,zbledami,L2A,class,18,Percentile,random forest,77.3318,0.6874,82.7729,74.3963,76.8097,0,3020,40.0,
