mapa\referencja,1,2,3,4,5,6,7
1,41,1,1,0,8,2,0
2,63,67,2,0,17,0,0
3,1,0,66,0,1,0,0
4,1,1,0,77,2,0,23
5,117,15,25,0,55,1,0
6,0,1,1,0,0,85,0
7,101,10,1,2,0,1,58
