mapa\referencja,1,2,3,4,5,6,7
1,46,2,1,0,14,3,0
2,67,69,2,0,18,0,0
3,1,0,66,0,1,0,0
4,1,1,0,77,1,0,24
5,109,13,25,0,49,0,0
6,0,1,1,0,0,85,0
7,100,9,1,2,0,1,57
