mapa\referencja,1,2,3,4,5,6,7
1,49,5,1,0,17,3,0
2,29,56,2,0,10,0,0
3,2,0,63,0,0,0,0
4,1,1,0,77,2,0,21
5,130,19,27,0,54,0,0
6,0,1,1,0,0,85,0
7,113,13,2,2,0,1,60
