mapa\referencja,1,2,3,4,5,6,7
1,48,1,1,0,12,3,0
2,60,67,2,0,18,0,0
3,1,0,69,0,1,0,0
4,1,1,0,77,2,0,23
5,102,15,21,0,50,0,0
6,0,1,1,0,0,85,0
7,112,10,2,2,0,1,58
