mapa\referencja,1,2,3,4,5,6,7
1,90,6,1,0,21,3,0
2,54,65,2,0,23,0,0
3,2,0,65,0,0,0,0
4,1,1,0,77,1,0,24
5,83,11,25,0,38,0,0
6,0,1,1,0,0,85,0
7,94,11,2,2,0,1,57
