mapa\referencja,1,2,3,4,5,6,7
1,77,4,1,0,17,3,0
2,96,63,3,0,23,0,0
3,2,0,64,0,0,0,0
4,1,1,0,75,1,0,22
5,41,14,24,0,42,0,0
6,0,1,1,0,0,85,0
7,107,12,3,4,0,1,59
