mapa\referencja,1,2,3,4,5,6,7
1,54,1,1,0,15,3,0
2,66,66,2,0,18,0,0
3,1,0,67,0,1,0,0
4,1,1,0,77,2,0,22
5,101,16,23,0,47,0,0
6,0,1,1,0,0,85,0
7,101,10,2,2,0,1,59
