mapa\referencja,1,2,3,4,5,6,7
1,40,1,1,0,13,3,0
2,71,68,2,0,19,0,0
3,2,0,67,0,1,0,0
4,1,1,0,77,2,0,23
5,106,14,24,0,48,0,0
6,0,1,1,0,0,85,0
7,104,10,1,2,0,1,58
