mapa\referencja,1,2,3,4,5,6,7
1,43,1,1,0,13,3,0
2,47,68,2,0,17,0,0
3,1,0,66,0,1,0,0
4,1,1,0,77,2,0,22
5,130,16,25,0,50,0,0
6,0,1,1,0,0,85,0
7,102,8,1,2,0,1,59
