mapa\referencja,1,2,3,4,5,6,7
1,125,1,4,0,8,2,0
2,92,70,3,0,23,0,0
3,3,0,66,0,1,0,0
4,1,1,0,76,1,0,24
5,14,15,19,0,50,1,0
6,0,1,1,0,0,85,0
7,89,7,3,3,0,1,57
