mapa\referencja,1,2,3,4,5,6,7
1,42,1,1,0,12,3,0
2,57,70,2,0,19,0,0
3,1,0,65,0,1,0,0
4,1,1,0,77,2,0,22
5,123,14,26,0,49,0,0
6,0,1,1,0,0,85,0
7,100,8,1,2,0,1,59
