mapa\referencja,1,2,3,4,5,6,7
1,46,1,1,0,13,3,0
2,71,70,2,0,18,0,0
3,1,0,67,0,1,0,0
4,1,1,0,77,1,0,23
5,103,14,24,0,50,0,0
6,0,1,1,0,0,85,0
7,102,8,1,2,0,1,58
