Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,DA_%,Kappa,Makro_PA_%,Makro_UA_%,Makro_F1_%,Niesklasyfikowane,Usuniete_px,Czas_s,Blad
14567_poprawny_L2A_class,14567,poprawny,L2A,class,1,Robust Mahalanobis,random forest,80.8256,0.7309,79.5235,82.1511,79.4571,0,1967,39.2,
14567_poprawny_L2A_class,14567,poprawny,L2A,class,2,SAM,random forest,79.4940,0.7279,81.1326,77.7176,77.8389,0,53,41.9,
14567_poprawny_L2A_class,14567,poprawny,L2A,class,3,Mahalanobis,random forest,79.2277,0.7232,80.8905,77.6293,77.7332,0,312,41.4,
14567_poprawny_L2A_class,14567,poprawny,L2A,class,4,kNN,random forest,79.0945,0.7229,81.1659,77.9091,77.8455,0,53,41.4,
14567_poprawny_L2A_class,14567,poprawny,L2A,class,5,GMM,random forest,79.0945,0.7226,80.9807,77.6694,77.6859,0,53,41.9,
14567_poprawny_L2A_class,14567,poprawny,L2A,class,6,HotellingT2,random forest,79.0945,0.7217,80.9634,77.8112,77.7825,0,416,41.4,
14567_poprawny_L2A_class,14567,poprawny,L2A,class,7,EllipticEnvelope,random forest,78.9614,0.7217,81.3400,78.0388,77.9275,0,53,41.4,
14567_poprawny_L2A_class,14567,poprawny,L2A,class,8,Poziom bazowy,random forest,78.9614,0.7216,81.0709,77.5843,77.6537,0,0,42.6,
14567_poprawny_L2A_class,14567,poprawny,L2A,class,9,LOF,random forest,78.8282,0.7196,81.0424,77.7208,77.6726,0,53,41.9,
14567_poprawny_L2A_class,14567,poprawny,L2A,class,10,Band Z-score,random forest,78.6951,0.7176,80.9301,77.6890,77.6293,0,44,41.9,
14567_poprawny_L2A_class,14567,poprawny,L2A,class,11,PCA Mahalanobis,random forest,78.5619,0.7181,81.0105,76.2192,76.7988,0,1197,39.7,
14567_poprawny_L2A_class,14567,poprawny,L2A,class,12,PCA Reconstruction,random forest,78.4288,0.7147,80.5375,77.2857,77.1731,0,53,41.9,
14567_poprawny_L2A_class,14567,poprawny,L2A,class,13,Percentile,random forest,78.4288,0.7090,79.8446,77.6757,77.1640,0,536,41.4,
14567_poprawny_L2A_class,14567,poprawny,L2A,class,14,IsolationForest,random forest,77.4967,0.6986,79.5644,77.0613,76.6005,0,53,41.9,
14567_poprawny_L2A_class,14567,poprawny,L2A,class,15,OneClassSVM,random forest,77.3635,0.6977,79.4694,76.9333,76.4875,0,69,41.4,
14567_poprawny_L2A_class,14567,poprawny,L2A,class,16,IQR,random forest,75.7656,0.6840,80.0784,75.2566,75.4724,0,1006,40.4,
14567_poprawny_L2A_class,14567,poprawny,L2A,class,17,MAD,random forest,75.2330,0.6751,78.4942,74.4051,74.5503,0,776,40.9,
14567_poprawny_L2A_class,14567,poprawny,L2A,class,18,Erosion,random forest,74.7004,0.6631,77.5940,75.2293,74.4547,0,1668,41.4,
