Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,DA_%,Kappa,Makro_PA_%,Makro_UA_%,Makro_F1_%,Niesklasyfikowane,Usuniete_px,Czas_s,Blad
1456_poprawny_L2A_class,1456,poprawny,L2A,class,1,PCA Reconstruction,random forest,87.8828,0.8074,88.2178,87.5304,86.7123,0,53,39.9,
1456_poprawny_L2A_class,1456,poprawny,L2A,class,2,Band Z-score,random forest,87.7497,0.8051,88.0774,87.4388,86.6278,0,64,38.8,
1456_poprawny_L2A_class,1456,poprawny,L2A,class,3,LOF,random forest,87.6165,0.8030,87.9369,87.2891,86.4352,0,53,39.4,
1456_poprawny_L2A_class,1456,poprawny,L2A,class,4,kNN,random forest,87.6165,0.8030,87.9369,87.2891,86.4352,0,53,38.9,
1456_poprawny_L2A_class,1456,poprawny,L2A,class,5,Poziom bazowy,random forest,87.6165,0.8029,87.9369,87.4103,86.4741,0,0,40.1,
1456_poprawny_L2A_class,1456,poprawny,L2A,class,6,MAD,random forest,87.6165,0.8029,87.8752,87.3570,86.5354,0,662,38.9,
1456_poprawny_L2A_class,1456,poprawny,L2A,class,7,EllipticEnvelope,random forest,87.6165,0.8027,87.9369,87.4689,86.5830,0,53,38.9,
1456_poprawny_L2A_class,1456,poprawny,L2A,class,8,GMM,random forest,87.4834,0.8009,87.8752,87.2290,86.3743,0,53,39.4,
1456_poprawny_L2A_class,1456,poprawny,L2A,class,9,OneClassSVM,random forest,87.4834,0.8007,87.8752,87.3177,86.4477,0,63,39.3,
1456_poprawny_L2A_class,1456,poprawny,L2A,class,10,SAM,random forest,87.4834,0.8007,87.8752,87.3177,86.4477,0,53,39.4,
1456_poprawny_L2A_class,1456,poprawny,L2A,class,11,IsolationForest,random forest,87.3502,0.7981,87.5773,87.3804,86.2471,0,53,39.4,
1456_poprawny_L2A_class,1456,poprawny,L2A,class,12,Mahalanobis,random forest,87.3502,0.7980,87.5773,87.5091,86.2864,0,304,38.3,
1456_poprawny_L2A_class,1456,poprawny,L2A,class,13,HotellingT2,random forest,87.0839,0.7934,87.2964,87.3940,86.0429,0,419,38.4,
1456_poprawny_L2A_class,1456,poprawny,L2A,class,14,Percentile,random forest,86.9507,0.7908,87.0155,87.3634,86.0069,0,578,37.9,
1456_poprawny_L2A_class,1456,poprawny,L2A,class,15,PCA Mahalanobis,random forest,86.5513,0.7913,88.4835,85.0804,85.8817,0,1204,38.7,
1456_poprawny_L2A_class,1456,poprawny,L2A,class,16,IQR,random forest,85.6192,0.7727,86.7918,85.0390,85.0887,0,806,38.5,
1456_poprawny_L2A_class,1456,poprawny,L2A,class,17,Erosion,random forest,84.5539,0.7496,84.7066,86.8416,83.8047,0,1668,38.9,
1456_poprawny_L2A_class,1456,poprawny,L2A,class,18,Robust Mahalanobis,random forest,81.2250,0.6972,82.5768,82.5940,81.4193,0,2138,35.1,
