Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,DA_%,Kappa,Makro_PA_%,Makro_UA_%,Makro_F1_%,Niesklasyfikowane,Usuniete_px,Czas_s,Blad
12456_poprawny_L1C_roi,12456,poprawny,L1C,roi,1,Erosion,random forest,84.4208,0.7695,82.8490,78.9916,80.4714,0,1668,38.9,
12456_poprawny_L1C_roi,12456,poprawny,L1C,roi,2,Robust Mahalanobis,random forest,82.8229,0.7498,82.6879,77.9363,79.4990,0,1888,39.4,
12456_poprawny_L1C_roi,12456,poprawny,L1C,roi,3,Percentile,random forest,82.4234,0.7446,82.1404,77.5227,78.9830,0,529,40.5,
12456_poprawny_L1C_roi,12456,poprawny,L1C,roi,4,kNN,random forest,81.6245,0.7363,83.0402,76.8659,78.9526,0,69,39.4,
12456_poprawny_L1C_roi,12456,poprawny,L1C,roi,5,EllipticEnvelope,random forest,81.3582,0.7334,83.1635,76.6021,78.8234,0,69,40.0,
12456_poprawny_L1C_roi,12456,poprawny,L1C,roi,6,MAD,random forest,81.2250,0.7313,83.1446,77.8334,79.3159,0,584,39.9,
12456_poprawny_L1C_roi,12456,poprawny,L1C,roi,7,IQR,random forest,81.2250,0.7304,82.3478,77.5500,78.7735,0,987,39.4,
12456_poprawny_L1C_roi,12456,poprawny,L1C,roi,8,LOF,random forest,80.8256,0.7264,82.7439,76.2631,78.3702,0,69,40.0,
12456_poprawny_L1C_roi,12456,poprawny,L1C,roi,9,OneClassSVM,random forest,80.8256,0.7257,82.1692,76.1221,78.0797,0,595,39.4,
12456_poprawny_L1C_roi,12456,poprawny,L1C,roi,10,SAM,random forest,80.6924,0.7242,82.3114,76.3326,78.1632,0,69,39.5,
12456_poprawny_L1C_roi,12456,poprawny,L1C,roi,11,IsolationForest,random forest,80.6924,0.7242,82.3114,76.3973,78.1867,0,69,39.4,
12456_poprawny_L1C_roi,12456,poprawny,L1C,roi,12,PCA Mahalanobis,random forest,80.6924,0.7239,82.5334,77.5920,78.7772,0,1772,39.4,
12456_poprawny_L1C_roi,12456,poprawny,L1C,roi,13,HotellingT2,random forest,80.5593,0.7228,82.4232,75.8610,77.9804,0,193,39.4,
12456_poprawny_L1C_roi,12456,poprawny,L1C,roi,14,Poziom bazowy,random forest,80.4261,0.7218,82.9485,76.0161,78.2497,0,0,39.1,
12456_poprawny_L1C_roi,12456,poprawny,L1C,roi,15,Mahalanobis,random forest,80.4261,0.7212,82.4042,75.7115,77.9044,0,229,40.0,
12456_poprawny_L1C_roi,12456,poprawny,L1C,roi,16,Band Z-score,random forest,80.0266,0.7163,82.4477,76.2362,78.0358,0,203,40.4,
12456_poprawny_L1C_roi,12456,poprawny,L1C,roi,17,GMM,random forest,80.0266,0.7161,82.2865,76.0364,77.9011,0,69,39.4,
12456_poprawny_L1C_roi,12456,poprawny,L1C,roi,18,PCA Reconstruction,random forest,80.0266,0.7158,82.0645,75.8763,77.7184,0,69,40.0,
