Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,DA_%,Kappa,Makro_PA_%,Makro_UA_%,Makro_F1_%,Niesklasyfikowane,Usuniete_px,Czas_s,Blad
124567_poprawny_L1C_class,124567,poprawny,L1C,class,1,PCA Mahalanobis,random forest,72.1704,0.6487,74.4060,75.9692,70.8628,0,2028,40.7,
124567_poprawny_L1C_class,124567,poprawny,L1C,class,2,Robust Mahalanobis,random forest,66.1784,0.5905,77.7808,75.6630,72.4548,0,1796,41.8,
124567_poprawny_L1C_class,124567,poprawny,L1C,class,3,IQR,random forest,53.2623,0.4521,67.3082,68.9849,58.7056,0,878,41.6,
124567_poprawny_L1C_class,124567,poprawny,L1C,class,4,MAD,random forest,52.9960,0.4531,69.2699,69.2607,59.8475,0,1006,42.6,
124567_poprawny_L1C_class,124567,poprawny,L1C,class,5,Poziom bazowy,random forest,50.8655,0.4390,71.1418,64.5578,57.6001,0,0,44.2,
124567_poprawny_L1C_class,124567,poprawny,L1C,class,6,EllipticEnvelope,random forest,50.8655,0.4382,70.8684,63.9025,57.6308,0,53,43.5,
124567_poprawny_L1C_class,124567,poprawny,L1C,class,7,Mahalanobis,random forest,50.7324,0.4365,70.6726,64.0360,57.2942,0,282,43.5,
124567_poprawny_L1C_class,124567,poprawny,L1C,class,8,Percentile,random forest,50.4660,0.4296,69.4564,59.9547,57.2711,0,551,42.9,
124567_poprawny_L1C_class,124567,poprawny,L1C,class,9,HotellingT2,random forest,50.1997,0.4321,70.6465,64.1118,56.8712,0,365,43.5,
124567_poprawny_L1C_class,124567,poprawny,L1C,class,10,IsolationForest,random forest,50.0666,0.4306,70.5394,63.5686,56.9476,0,53,44.0,
124567_poprawny_L1C_class,124567,poprawny,L1C,class,11,GMM,random forest,50.0666,0.4303,70.3597,63.7283,56.5990,0,53,43.5,
124567_poprawny_L1C_class,124567,poprawny,L1C,class,12,OneClassSVM,random forest,50.0666,0.4296,69.9623,63.6229,56.6497,0,79,43.6,
124567_poprawny_L1C_class,124567,poprawny,L1C,class,13,kNN,random forest,49.9334,0.4299,70.6676,64.3867,56.8103,0,53,43.5,
124567_poprawny_L1C_class,124567,poprawny,L1C,class,14,Erosion,random forest,49.6671,0.4272,70.1046,65.1805,56.9108,0,1668,42.9,
124567_poprawny_L1C_class,124567,poprawny,L1C,class,15,SAM,random forest,49.6671,0.4271,70.1321,64.7030,56.8654,0,53,44.0,
124567_poprawny_L1C_class,124567,poprawny,L1C,class,16,LOF,random forest,49.6671,0.4268,70.2512,63.6392,56.2515,0,53,43.5,
124567_poprawny_L1C_class,124567,poprawny,L1C,class,17,PCA Reconstruction,random forest,49.4008,0.4237,69.7559,63.7190,56.1758,0,53,43.5,
124567_poprawny_L1C_class,124567,poprawny,L1C,class,18,Band Z-score,random forest,49.1345,0.4192,69.5819,60.0706,55.9908,0,29,43.5,
