Run_ID,Wariant,Stan,Raster,Zakres,Algorytm,Najlepsza_konfiguracja,DA_bazowa_%,DA_najlepsza_%,Delta_DA_pp,b,c,test,p,p_Holm_lokalny,Istotne_005_lokalnie,Zmiany_komorek
134567_zbledami_L2A_roi,134567,zbledami,L2A,roi,random forest,Erosion,80.8737,83.3530,+2.4793,18,39,chi2 (poprawka na ciągłość),0.00807149,0.00807149,TAK,"C[1,7]: 1->0; C[7,1]: 70->52; C[5,1]: 5->2; C[3,1]: 7->6"
