mapa\referencja,1,2,3,4,5,6,7
1,2,0,0,0,0,0,0
2,4,56,1,0,3,0,1
3,42,3,88,0,23,7,1
4,2,1,0,76,0,0,33
5,115,33,6,1,56,1,1
6,0,2,0,2,1,81,0
7,159,0,1,0,0,0,45
