mapa\referencja,1,2,3,4,5,6,7
1,14,0,0,0,0,0,0
2,4,54,1,0,3,0,0
3,49,4,86,1,20,7,1
4,1,1,0,76,0,0,31
5,123,34,8,0,59,1,1
6,0,2,0,2,1,81,0
7,133,0,1,0,0,0,48
