mapa\referencja,1,2,3,4,5,6,7
1,2,0,0,0,0,0,0
2,4,50,1,0,4,0,1
3,49,7,87,1,21,7,2
4,1,1,0,76,0,0,32
5,118,35,7,1,57,1,0
6,0,2,0,1,1,81,0
7,150,0,1,0,0,0,46
