mapa\referencja,1,2,3,4,5,6,7
1,2,0,0,0,0,0,0
2,4,54,1,0,4,0,1
3,62,5,88,0,23,7,2
4,1,1,0,76,0,0,30
5,116,33,7,0,55,1,0
6,0,2,0,3,1,81,0
7,139,0,0,0,0,0,48
