mapa\referencja,1,2,3,4,5,6,7
1,64,0,1,0,0,0,0
2,6,53,0,0,4,0,1
3,49,8,89,0,24,7,0
4,0,1,0,77,0,1,31
5,124,32,6,0,55,0,0
6,0,0,0,0,0,80,0
7,81,1,0,2,0,1,49
