mapa\referencja,1,2,3,4,5,6,7
1,140,1,2,0,0,0,0
2,17,52,1,0,4,0,0
3,8,0,80,0,3,0,0
4,0,1,0,74,0,0,19
5,33,29,11,0,76,6,0
6,0,1,0,0,0,82,0
7,126,11,2,5,0,1,62
