mapa\referencja,1,2,3,4,5,6,7
1,2,0,1,0,0,0,0
2,5,57,1,0,5,0,1
3,46,5,87,0,22,7,1
4,2,1,0,75,0,0,32
5,110,30,7,1,55,1,1
6,0,2,0,3,1,81,0
7,159,0,0,0,0,0,46
