mapa\referencja,1,2,3,4,5,6,7
1,2,0,0,0,0,0,0
2,4,55,1,0,3,0,1
3,61,4,88,0,22,7,1
4,1,1,0,73,0,0,32
5,108,33,6,1,57,1,1
6,2,2,0,5,1,81,0
7,146,0,1,0,0,0,46
