mapa\referencja,1,2,3,4,5,6,7
1,91,2,0,0,18,3,0
2,101,62,4,0,15,0,0
3,5,0,71,0,3,0,0
4,0,1,0,73,1,0,21
5,10,14,18,0,45,0,0
6,0,1,1,0,0,85,0
7,117,15,2,6,1,1,60
