mapa\referencja,1,2,3,4,5,6,7
1,6,0,0,0,0,0,0
2,0,26,0,0,1,0,0
3,38,0,74,0,2,0,0
4,0,1,0,70,0,0,25
5,259,67,22,6,78,2,5
6,8,1,0,0,2,87,0
7,13,0,0,3,0,0,51
