mapa\referencja,1,2,3,4,5,6,7
1,79,0,0,0,0,0,0
2,1,48,1,0,3,0,0
3,24,1,83,0,3,0,0
4,0,1,0,73,0,0,19
5,141,42,12,2,77,7,1
6,0,1,0,0,0,82,0
7,79,2,0,4,0,0,61
