mapa\referencja,1,2,3,4,5,6,7
1,92,0,0,0,0,0,0
2,8,57,0,0,4,0,1
3,41,6,89,0,27,5,0
4,1,1,0,77,0,0,28
5,133,27,7,0,52,0,0
6,0,1,0,0,0,83,0
7,49,3,0,2,0,1,52
