mapa\referencja,1,2,3,4,5,6,7
1,2,0,0,0,0,0,0
2,4,57,1,0,3,0,0
3,46,3,88,0,23,7,1
4,1,1,0,72,0,0,32
5,113,32,7,2,56,1,1
6,2,2,0,5,1,81,0
7,156,0,0,0,0,0,47
