mapa\referencja,1,2,3,4,5,6,7
1,70,0,1,0,0,0,0
2,46,61,1,0,5,0,1
3,131,9,90,0,31,7,0
4,1,2,0,77,0,2,28
5,8,21,3,0,47,0,0
6,0,0,0,0,0,79,0
7,68,2,1,2,0,1,52
