mapa\referencja,1,2,3,4,5,6,7
1,2,0,0,0,0,0,0
2,6,55,1,0,3,0,0
3,53,3,87,0,11,1,2
4,1,1,0,77,0,0,30
5,115,34,6,0,63,1,1
6,0,1,1,0,6,87,0
7,147,1,1,2,0,0,48
