mapa\referencja,1,2,3,4,5,6,7
1,3,0,0,0,0,0,0
2,12,55,1,0,5,0,1
3,45,2,84,0,26,7,1
4,1,2,0,78,0,0,30
5,102,34,10,0,52,1,0
6,0,1,0,0,0,81,0
7,161,1,1,1,0,0,49
