mapa\referencja,1,2,3,4,5,6,7
1,103,1,0,0,2,0,0
2,4,65,1,0,8,0,0
3,32,2,86,0,5,0,0
4,1,1,0,77,1,0,28
5,157,22,8,0,67,2,0
6,0,1,1,0,0,86,0
7,27,3,0,2,0,1,53
