mapa\referencja,1,3,4,5,6,7
1,233,5,0,4,0,0
3,9,89,0,22,6,0
4,1,0,77,3,3,31
5,5,1,0,144,1,1
6,0,0,0,0,79,0
7,76,1,2,5,0,49
