mapa\referencja,1,3,4,5,6,7
1,264,6,0,14,0,0
3,6,86,0,24,6,0
4,1,0,76,2,1,31
5,8,3,0,131,0,0
6,0,0,0,1,81,0
7,45,1,3,6,1,50
