mapa\referencja,1,3,4,5,6,7
1,240,4,1,3,0,0
3,8,89,0,26,7,0
4,0,0,77,2,2,33
5,5,2,0,137,1,1
6,0,0,0,1,79,0
7,71,1,1,9,0,47
