Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,DA_%,Kappa,Makro_PA_%,Makro_UA_%,Makro_F1_%,Niesklasyfikowane,Usuniete_px,Czas_s,Blad
134567_poprawny_L1C_class,134567,poprawny,L1C,class,1,Robust Mahalanobis,random forest,77.0956,0.6998,75.9246,82.9138,75.9199,0,2317,40.8,
134567_poprawny_L1C_class,134567,poprawny,L1C,class,2,PCA Mahalanobis,random forest,71.4286,0.6390,74.5126,80.2815,72.8348,0,2399,40.9,
134567_poprawny_L1C_class,134567,poprawny,L1C,class,3,MAD,random forest,61.8654,0.5373,74.5123,72.6312,68.3331,0,1053,41.6,
134567_poprawny_L1C_class,134567,poprawny,L1C,class,4,IQR,random forest,60.3306,0.5248,74.8418,74.1122,66.8267,0,922,42.2,
134567_poprawny_L1C_class,134567,poprawny,L1C,class,5,HotellingT2,random forest,60.3306,0.5228,74.3728,72.8447,66.8698,0,466,42.6,
134567_poprawny_L1C_class,134567,poprawny,L1C,class,6,Mahalanobis,random forest,58.7957,0.5057,73.5819,72.5075,65.6041,0,359,42.6,
134567_poprawny_L1C_class,134567,poprawny,L1C,class,7,LOF,random forest,58.3235,0.4990,73.6161,71.7027,65.8874,0,61,42.6,
134567_poprawny_L1C_class,134567,poprawny,L1C,class,8,kNN,random forest,58.2054,0.4978,73.3203,71.2190,65.5071,0,61,43.1,
134567_poprawny_L1C_class,134567,poprawny,L1C,class,9,OneClassSVM,random forest,57.8512,0.4944,73.4525,71.4585,65.2671,0,87,43.1,
134567_poprawny_L1C_class,134567,poprawny,L1C,class,10,PCA Reconstruction,random forest,57.7332,0.4924,73.2367,71.1761,65.3114,0,61,42.6,
134567_poprawny_L1C_class,134567,poprawny,L1C,class,11,IsolationForest,random forest,57.7332,0.4922,73.0768,71.8016,65.2478,0,61,43.1,
134567_poprawny_L1C_class,134567,poprawny,L1C,class,12,GMM,random forest,57.4970,0.4901,73.2560,71.0285,65.0687,0,61,42.6,
134567_poprawny_L1C_class,134567,poprawny,L1C,class,13,SAM,random forest,57.4970,0.4893,72.8895,71.4080,65.0772,0,61,42.6,
134567_poprawny_L1C_class,134567,poprawny,L1C,class,14,Band Z-score,random forest,57.3790,0.4879,72.7159,71.2203,64.9503,0,46,43.1,
134567_poprawny_L1C_class,134567,poprawny,L1C,class,15,EllipticEnvelope,random forest,57.3790,0.4876,72.8380,71.5228,65.1136,0,61,42.6,
134567_poprawny_L1C_class,134567,poprawny,L1C,class,16,Poziom bazowy,random forest,57.1429,0.4857,72.9052,70.5551,64.8158,0,0,43.8,
134567_poprawny_L1C_class,134567,poprawny,L1C,class,17,Percentile,random forest,56.9067,0.4825,72.2015,70.8632,64.3806,0,644,42.1,
134567_poprawny_L1C_class,134567,poprawny,L1C,class,18,Erosion,random forest,55.6080,0.4666,71.4645,68.6090,63.8766,0,2026,42.5,
