Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,Klasa,PA_%,UA_%,F1_%
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,1,Percentile,random forest,1,74.8148,98.3766,84.9930
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,1,Percentile,random forest,2,82.1053,48.4472,60.9375
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,1,Percentile,random forest,4,97.4684,70.6422,81.9149
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,1,Percentile,random forest,5,60.2410,62.5000,61.3497
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,1,Percentile,random forest,6,98.8764,94.6237,96.7033
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,2,SAM,random forest,1,68.1481,99.2806,80.8199
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,2,SAM,random forest,2,76.8421,52.5180,62.3932
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,2,SAM,random forest,4,98.7342,69.6429,81.6754
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,2,SAM,random forest,5,81.9277,52.3077,63.8498
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,2,SAM,random forest,6,96.6292,93.4783,95.0276
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,3,kNN,random forest,1,68.6420,99.2857,81.1679
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,3,kNN,random forest,2,69.4737,51.9685,59.4595
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,3,kNN,random forest,4,97.4684,70.0000,81.4815
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,3,kNN,random forest,5,90.3614,50.3356,64.6552
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,3,kNN,random forest,6,94.3820,98.8235,96.5517
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,4,PCA Reconstruction,random forest,1,67.1605,99.2701,80.1178
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,4,PCA Reconstruction,random forest,2,73.6842,56.9106,64.2202
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,4,PCA Reconstruction,random forest,4,97.4684,67.5439,79.7927
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,4,PCA Reconstruction,random forest,5,87.9518,50.0000,63.7555
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,4,PCA Reconstruction,random forest,6,96.6292,91.4894,93.9891
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,5,PCA Mahalanobis,random forest,1,70.1235,98.2699,81.8444
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,5,PCA Mahalanobis,random forest,2,69.4737,69.4737,69.4737
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,5,PCA Mahalanobis,random forest,4,97.4684,72.6415,83.2432
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,5,PCA Mahalanobis,random forest,5,81.9277,37.9888,51.9084
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,5,PCA Mahalanobis,random forest,6,91.0112,98.7805,94.7368
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,6,IsolationForest,random forest,1,66.1728,99.2593,79.4074
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,6,IsolationForest,random forest,2,72.6316,55.2000,62.7273
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,6,IsolationForest,random forest,4,98.7342,69.6429,81.6754
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,6,IsolationForest,random forest,5,86.7470,45.8599,60.0000
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,6,IsolationForest,random forest,6,95.5056,97.7011,96.5909
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,7,LOF,random forest,1,65.1852,98.8764,78.5714
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,7,LOF,random forest,2,63.1579,74.0741,68.1818
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,7,LOF,random forest,4,97.4684,71.9626,82.7957
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,7,LOF,random forest,5,84.3373,34.8259,49.2958
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,7,LOF,random forest,6,97.7528,91.5789,94.5652
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,8,EllipticEnvelope,random forest,1,56.2963,99.5633,71.9243
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,8,EllipticEnvelope,random forest,2,82.1053,44.3182,57.5646
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,8,EllipticEnvelope,random forest,4,98.7342,68.4211,80.8290
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,8,EllipticEnvelope,random forest,5,77.1084,43.8356,55.8952
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,8,EllipticEnvelope,random forest,6,95.5056,98.8372,97.1429
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,9,MAD,random forest,1,57.2840,98.3051,72.3869
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,9,MAD,random forest,2,82.1053,32.2314,46.2908
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,9,MAD,random forest,4,97.4684,70.6422,81.9149
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,9,MAD,random forest,5,63.8554,65.4321,64.6341
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,9,MAD,random forest,6,92.1348,98.7952,95.3488
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,10,Erosion,random forest,1,59.2593,98.3607,73.9599
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,10,Erosion,random forest,2,41.0526,95.1220,57.3529
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,10,Erosion,random forest,4,97.4684,70.0000,81.4815
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,10,Erosion,random forest,5,93.9759,29.3233,44.6991
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,10,Erosion,random forest,6,94.3820,93.3333,93.8547
