Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,DA_%,Kappa,Makro_PA_%,Makro_UA_%,Makro_F1_%,Niesklasyfikowane,Usuniete_px,Czas_s,Blad
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,1,Percentile,random forest,79.3609,0.7093,82.7012,74.9179,77.1797,0,3073,40.4,
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,2,SAM,random forest,77.3635,0.6889,84.4563,73.4455,76.7532,0,1025,41.5,
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,3,kNN,random forest,77.2304,0.6867,84.0655,74.0827,76.6631,0,1024,41.4,
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,4,PCA Reconstruction,random forest,76.9640,0.6845,84.5788,73.0428,76.3751,0,1025,44.0,
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,5,PCA Mahalanobis,random forest,76.6977,0.6774,82.0009,75.4309,76.2413,0,2099,39.8,
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,6,IsolationForest,random forest,76.1651,0.6746,83.9582,73.5326,76.0802,0,1025,41.4,
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,7,LOF,random forest,74.3009,0.6504,81.5803,74.2636,74.6820,0,1025,42.4,
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,8,EllipticEnvelope,random forest,70.9720,0.6155,81.9500,70.9951,72.6712,0,1030,41.0,
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,9,MAD,random forest,69.5073,0.5932,78.5696,73.0812,72.1151,0,1499,40.9,
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,10,Erosion,random forest,68.9747,0.5858,77.2276,77.2278,70.2697,0,1645,41.9,
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,11,IQR,random forest,68.7084,0.5899,80.1931,73.0137,72.3208,0,1453,40.9,
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,12,OneClassSVM,random forest,68.1758,0.5841,80.2951,75.6068,72.3721,0,1038,42.0,
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,13,HotellingT2,random forest,68.0426,0.5826,80.0906,75.2918,72.0268,0,415,42.5,
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,14,Mahalanobis,random forest,67.2437,0.5744,80.2019,74.6221,71.5520,0,446,42.5,
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,15,Robust Mahalanobis,random forest,65.9121,0.5531,75.9690,73.6269,69.7592,0,2191,40.4,
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,16,Band Z-score,random forest,65.3795,0.5545,79.0380,75.1760,70.8485,0,282,44.0,
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,17,GMM,random forest,65.1132,0.5485,77.1776,72.5811,68.7464,0,1025,44.0,
12456_zbledami_L1C_roi,12456,zbledami,L1C,roi,18,Poziom bazowy,random forest,63.9148,0.5374,77.2389,73.1684,68.4889,0,0,44.2,
